user_id,followers_count,official,top_user,high_quality
5616133874,52,0,0,0
2397550465,175,0,0,0
1794458364,407,0,0,0
2212013027,3427,0,0,0
1233947844,857,0,0,0
7819858403,1066,0,0,0
5917172215,2371,0,0,0
6577842450,77587,1,0,1
2516798477,10305654,1,1,1
6092578444,2026589,1,0,0
7461968697,401997,0,0,0
3297162173,1848899,1,1,1
2699180811,2031990,1,0,0
1927342024,24094,1,0,0
7789030102,76,0,0,0
2360080321,5197,1,0,0
3906230313,86,0,0,0
3312977743,3424949,1,1,0
2031821937,539496,1,1,0
2343014623,901558,0,1,1
5698936874,1345782,0,1,1
6144104715,122,0,0,0
7763012854,14,0,0,0
1235564262,731110,0,1,1
1231348801,1558,0,0,0
1981000265,873857,0,1,0
2294868264,35207,1,0,1
2072842323,2377,0,0,0
1731403190,106859,0,1,1
5019201250,67,0,0,0
3285374553,255,0,0,0
1257217114,63500,0,0,1
7048005318,8,0,0,0
6118092254,744,0,0,0
2097081305,625244,1,1,1
6432802874,477,0,0,0
2248834985,1094415,0,1,1
2405686285,63,0,0,0
2011445377,6429721,1,1,1
6026214599,17956,1,0,0
5344798828,101,0,0,0
7811516457,8,0,0,0
6003604815,20,0,0,0
5564927603,1456704,0,1,1
3840904562,212031,1,0,0
3018573715,158,0,0,0
1931238691,4940823,1,1,1
1234738774,420814,0,1,1
6537518031,117,0,0,0
5289881344,91,0,0,0
1696356163,585,0,0,0
7799702838,1953,0,0,0
3174253702,1774680,0,1,1
5339993946,261,0,0,0
1197196873,1937720,0,1,1
5657421236,19568,1,0,0
2681706820,384,0,0,0
1974959864,634,0,0,0
2138495430,241,0,0,0
2316360877,20719,1,0,0
3840902209,431677,1,1,0
1796087453,5236274,1,1,1
5688474892,54,0,0,0
2405675683,507598,0,1,1
6832629459,1022344,1,0,1
6632107063,161,0,0,0
5784668078,111,0,0,0
3912057394,588210,1,1,0
1249260701,30425,0,0,1
5969760013,55,0,0,0
5665811463,1260918,1,0,1
1774931493,1151298,0,1,1
5208603396,137364,1,0,1
3468466672,16036,1,0,0
5599812654,93,0,0,0
1802564537,907415,1,1,1
7409713458,18,1,0,0
5345303867,154,0,0,0
5672091533,13749,0,0,1
6581585441,17378,0,0,0
3928511449,1787879,0,1,1
6294407789,114,0,0,0
1438970271,1986,0,0,0
3516620660,300809,1,1,1
1661204387,1800,0,0,0
6860062076,23,0,0,0
6568890378,1135,0,0,0
2412731132,253433,1,1,0
7539612582,1248,0,0,0
5240329476,12,0,0,0
5849252588,113,0,0,0
3052830042,19631,1,0,0
1679855355,46,0,0,0
1735221154,4498111,1,1,1
5874180970,166,0,0,0
7243004904,23,0,0,0
1007721027,2942,0,0,0
1709350393,387650,0,1,0
1030796622,26,0,0,0
2499802124,1068845,0,1,1
2061361764,420,0,0,0
2789194754,5903972,0,1,1
7810083904,3,0,0,0
3789391141,2237,0,0,0
5593309780,116,0,0,0
5660364135,480588,0,1,0
5967929092,118,0,0,0
3236242114,2362879,0,1,1
5116437704,345,0,0,0
6224244995,59134,0,0,1
2557303270,167,0,0,0
1756595897,716266,0,1,1
2081532027,2377,0,0,0
6646744601,34,0,0,0
1497207703,194608,0,1,1
2613895081,180,0,0,0
7808674038,13,0,0,0
1814177865,113,0,0,0
2883635350,139899,1,0,0
6451423143,9,0,0,0
3269869327,131,0,0,0
2785841920,149,0,0,0
3198647895,897,0,0,0
2710146601,159,0,0,0
3292375073,105759,0,0,0
2715743805,141438,0,0,0
6054450374,1825552,1,1,1
5237278176,198706,1,0,1
1933995371,311,0,0,0
1972612031,66690,0,0,0
3002097381,224692,1,1,0
7606887951,29,0,0,0
7375242154,5,0,0,0
1651425775,1381,0,0,0
2512254557,84223,1,0,0
7781297931,169,1,0,0
2638630445,155,0,0,0
1984835964,14610,0,0,0
3023300704,125299,1,0,1
3699175327,183316,1,1,0
2906354853,159,0,0,0
5519199499,7639,0,0,1
6205182643,133,1,0,0
1791805181,1782000,1,1,1
2494081801,1162,0,0,0
1584274235,1658,0,0,0
2531122937,900,0,0,0
7299850610,23,0,0,0
1218414705,619,0,0,0
2661298601,80497,0,0,1
7774484460,204,0,0,0
3515114057,17479,1,0,0
3153465505,120746,1,0,0
3229855652,34179,0,0,0
6103021841,215,0,0,0
7250512084,5,0,0,0
7529159136,63,0,0,0
6556107637,22,0,0,0
2146589975,2649,0,0,0
2588593473,362,0,0,0
7807762714,40,0,0,0
5345438387,36,0,0,0
6148142387,106,0,0,0
5909079161,400,0,0,0
6083245339,125951,1,0,0
1211216962,1201,0,0,0
3089593327,108,0,0,0
1216388575,385788,1,1,1
5496428374,76,0,0,0
5734151281,117,0,0,0
2627914723,383,0,0,0
6343201481,1070,0,0,0
1774568751,145,0,0,0
7413884403,4,0,0,0
6056766080,153477,0,0,1
2861514810,299,0,0,0
5648060497,1302,0,0,0
6344320473,201202,0,1,1
5521647466,168,0,0,0
1866319581,508787,0,1,1
2005817001,253191,1,0,1
5355159138,279,0,0,0
5832884575,53,0,0,0
1785270535,222,0,0,0
5327005695,170,0,0,0
3303393040,625,0,0,0
6118052693,115723,0,0,0
2053061043,1872166,1,1,0
1846393663,288,0,0,0
2410298027,608,0,0,0
1926663481,1209215,1,1,0
5067796580,12830,1,0,0
6444221690,21,0,0,0
6722100253,16975,0,0,0
7823000265,439,0,0,0
1653104307,15588,0,0,0
3153418151,240,0,0,0
1586200240,81801,1,0,0
2818550401,132043,1,0,1
1052802301,5942,0,0,0
2246062811,341,0,0,0
1880064841,811,0,0,0
5829187295,131,0,0,0
1400155577,248457,0,1,1
7379332298,204,0,0,0
1960433983,330455,1,1,1
1042873540,1241,0,0,0
7659757506,2,0,0,0
6392796713,41,0,0,0
1169310232,644840,0,1,1
5909167185,137124,1,1,0
1405230054,37091,0,0,0
1311149603,54984,0,0,1
2821335851,443,0,0,0
6901530356,24,0,0,0
7291701489,1,0,0,0
2460451152,150863,1,1,1
6079061472,303,0,0,0
5661553859,6095,1,0,0
6324821275,11926,1,0,0
1668926483,3616988,0,1,1
3082081351,285,0,0,0
6383804421,17,0,0,0
1225691984,1030,0,0,0
7399095002,15,0,0,0
3142304257,217248,0,0,0
7436047607,14,0,0,0
6987819873,75,0,0,0
5224572977,98,0,0,0
1733592447,2100012,1,1,1
2083265421,555145,1,1,1
1806757987,173,0,0,0
5803780630,17,0,0,0
2107535702,15764,0,0,0
1738742554,1290352,1,1,1
1892122451,334,0,0,0
2216688114,50790,1,0,0
3011668790,173756,1,1,0
6275030735,70,0,0,0
2037055952,11096,0,0,0
1625232640,1975551,1,1,1
2316268360,33606,1,0,0
7757844965,17,0,0,0
7215452721,179,0,0,0
5352576532,362,0,0,0
5319469940,35,0,0,0
5628361308,221,0,0,0
1809096932,1066,0,0,0
1306903791,58863,0,0,1
5112332878,214338,1,0,0
2348237484,11357,0,0,1
2248134120,397944,1,1,1
5698664672,211,0,0,0
2496229783,1362,0,0,0
5999644722,684,0,0,0
6324115272,30,0,0,0
1171219822,1743,0,0,0
5316433888,441997,0,1,1
5866660310,240,1,0,0
1702925432,2033466,0,1,1
7309335726,8190,0,0,1
2085708651,174,0,0,0
6426709190,233,0,0,0
6482752447,37,0,0,0
5051439604,5925,1,0,0
6137221526,34,0,0,0
5249979573,89,0,0,0
3697594187,299482,1,1,0
2392572235,741,0,0,0
7748987844,19231,1,0,0
6091009718,358,0,0,0
1320195833,989,0,0,0
2019805492,309,0,0,0
5995249975,187,0,0,0
6247731308,3,0,0,0
3279093425,1268,0,0,0
1456932752,392,0,0,0
6491000082,362,0,0,0
2667693225,474,0,0,0
6525068576,58,0,0,0
7036804191,80638,1,0,0
5646560435,641,0,0,0
7646029859,31,0,0,0
2403822642,194,0,0,0
2451202581,9461,1,0,0
3618439500,341,0,0,0
1423222051,167,0,0,0
6723450741,188973,1,0,1
1891967522,103,0,0,0
3934655366,3334,1,0,0
1831970525,225,0,0,0
2131593523,318213,1,1,1
2856742913,80683,0,0,1
2656362251,2840,0,0,0
7841871252,5,0,0,0
6518597515,6,0,0,0
7317267117,3,0,0,0
3958683081,190,0,0,0
2112825082,463602,1,1,0
2649819473,13387,1,0,1
2649744643,230461,1,1,0
2080757105,10561,0,0,0
1592259280,1004333,0,1,1
5400824506,395,0,0,0
6264923297,93,0,0,0
2035418187,266706,0,1,1
1404833931,31,0,0,0
3824128206,92,0,0,0
2404807155,574,0,0,0
5692816615,978,0,0,0
6579984876,9,0,0,0
1771856795,12530,0,0,0
5114701632,1217368,0,1,1
7201994738,6,0,0,0
2451949553,190403,1,1,0
6396613629,1423,1,0,0
2628820232,8902,0,0,0
3024532541,83,0,0,0
5775038480,3015,0,0,0
2158473433,726,0,0,0
1528305883,127,0,0,0
1951587591,704,0,0,0
3092477383,8274,0,0,0
5117623108,16601,1,0,0
6060569613,920087,0,1,1
2902179591,424,0,0,0
7756551991,513,1,0,0
5313519051,11039,1,0,0
3938940502,2176543,0,1,1
6674668625,146271,0,1,0
6504410437,89,0,0,0
1967542335,492804,0,1,1
7273665644,286401,0,0,0
7621609681,4,0,0,0
1493353867,390,0,0,0
3301126310,4652,1,0,0
1058406865,1362140,0,1,1
5352926469,344972,0,1,1
3103898980,860285,0,1,1
1277059241,118,0,0,0
2288064900,186665,1,0,1
2399350541,10691,1,0,0
2739602097,62,0,0,0
6052862414,1394080,0,1,1
5475489005,108,0,0,0
7330841857,22,0,0,0
5514834270,419,1,0,0
1825603791,595,0,0,0
3262901100,792180,0,1,1
7531610862,207640,0,0,1
5866479602,13748,0,0,0
5182262262,113,0,0,0
1420398274,2484631,0,1,1
1964974191,634198,1,1,0
1843464095,207196,0,0,0
2804690524,862147,0,1,1
6867950314,21,0,0,0
6177521961,35173,0,0,0
1717833412,11162273,1,1,1
1798722254,715,0,0,0
1990244193,711,0,0,0
6193209264,429878,0,1,1
5845727383,1170,0,0,0
1957660160,134,0,0,0
1892968444,648,0,0,0
6353471416,34,0,0,0
5762468571,141662,1,0,0
1729798150,311812,0,1,1
6361099972,1754,0,0,0
5462073676,105,0,0,0
7624637853,6,0,0,0
1548730983,772,0,0,0
2219546893,237,0,0,0
7708039348,3805336,1,1,1
3199032517,2310,0,0,0
7721875712,2191,0,0,0
3201519157,551866,0,1,0
5500200143,60444,1,0,0
7842099925,20,0,0,0
7142096327,11,0,0,0
3993012093,177,0,0,0
1401755767,2045,0,0,0
7012066694,78,0,0,0
7457294097,24,0,0,0
1428852625,101,0,0,0
5973357857,159,0,0,0
5816026856,33692,0,0,1
1779798452,570,0,0,0
6027313280,124,0,0,0
7812473635,2,0,0,0
7195436248,146,0,0,0
6054507619,43,0,0,0
5035497355,59665,0,0,0
5479108086,4206,1,0,0
1944132967,175,0,0,0
2586154864,124630,1,0,0
1821715831,7782,0,0,0
5226066533,1483,0,0,0
1663918164,9267,0,0,0
5639722756,249,0,0,0
1453135647,70,0,0,0
3744020384,181,0,0,0
1894174727,157,0,0,0
6990207262,2428,0,0,0
7806792249,4,0,0,0
6284436900,478,0,0,0
5538996861,119,0,0,0
7844995422,6,0,0,0
1167693151,2096,0,0,0
2342026390,410,0,0,0
7071434304,115,0,0,0
5247180523,261,0,0,0
7576391850,377,1,0,0
7641608310,54335,0,0,0
7809758784,2,0,0,0
5251247192,145,0,0,0
5918987876,4930,1,0,0
7528760834,3,0,0,0
1741817712,125,0,0,0
7529786157,942429,1,1,1
2054989631,284,0,0,0
2034145177,110646,0,1,1
7797539080,4,0,0,0
6001159026,11,0,0,0
7507480137,270,0,0,0
6033739574,25,0,0,0
7078108194,35081,1,0,0
5818658016,44,0,0,0
6407443158,856610,1,1,1
7065530321,462,0,0,0
6807952721,20899,1,0,0
1933835102,83,0,0,0
1845786531,1062,0,0,0
2378480913,200705,0,1,1
1214012061,1163,0,0,0
5463794433,7884448,1,1,1
1617499760,2872197,1,1,0
7682558439,118362,0,0,0
1476810141,26632,0,0,1
1994378651,3122,0,0,0
2434707180,69,0,0,0
5171974651,132,0,0,0
6160752759,11,0,0,0
7748934152,18,0,0,0
3007373425,168,0,0,0
6305566222,36,0,0,0
1860275553,1253,0,0,0
5445511505,10,0,0,0
1363161730,771,0,0,0
5191108712,123,0,0,0
1966031393,1534,0,0,0
6089794870,154,0,0,0
5233183748,278,0,0,0
5016159806,258,0,0,0
2886414272,294,0,0,0
7388538108,2862,0,0,0
6506976831,65,0,0,0
6263888573,3084,0,0,0
3952144490,209,0,0,0
2871742654,178,0,0,0
2043585322,675,0,0,0
3791835381,109838,0,0,1
3145416142,12,0,0,0
7210560905,30,0,0,0
1670738351,302655,1,1,1
3642737783,12,0,0,0
7182841644,275042,0,0,0
3026898203,267,0,0,0
7314767949,1,0,0,0
5902169592,4139,0,0,0
6482860809,27,0,0,0
2341771593,44841,0,0,0
2649748673,1247,0,0,0
3567412270,261403,0,0,0
2035277113,144,0,0,0
6301010753,6333,0,0,0
1625877911,726,0,0,0
7806681201,1,0,0,0
2636463131,95858,0,0,1
3957779568,833,1,0,0
7854516193,89,0,0,0
3033223573,27,0,0,0
7308922945,10114,0,0,0
3179480364,177,0,0,0
3899482960,189444,0,1,1
2416967903,433599,1,1,1
2865470114,460312,1,0,1
6031262583,322,0,0,0
1800397291,1663,0,0,0
1000190874,291,0,0,0
2626487711,469805,1,1,0
7762462581,532,0,0,0
6437327668,43,0,0,0
7073310547,1495,1,0,0
6985716471,26,0,0,0
7785317584,28,0,0,0
7129811001,12604,1,0,0
7830332031,3533,0,0,0
1242594004,526,0,0,0
2752375765,632281,0,1,1
5310684638,70,0,0,0
6452665093,66,0,0,0
2340169305,613,0,0,0
5308641631,70,0,0,0
2188788350,91,0,0,0
5189399998,7935,1,0,0
2602402741,288220,1,1,1
2098945447,3222,0,0,0
3646693954,173,0,0,0
1917462173,245,0,0,0
3195882651,283854,0,1,1
2074265271,42487,0,0,1
5520452558,87,0,0,0
5201703823,137,0,0,0
7120884562,13,0,0,0
1736997170,339,0,0,0
6299556029,759,0,0,0
7309894460,29238,0,0,1
2814056387,281,0,0,0
5366273909,20,0,0,0
7796247782,2,0,0,0
2240453483,7946,1,0,0
2814626914,2983,1,0,0
1897737770,1044,0,0,0
5315095648,75,0,0,0
1738494245,5787,0,0,0
1168974702,1379,0,0,0
2178576543,15222,0,0,0
6405406128,38,0,0,0
3277060147,16251,0,0,0
3178297882,208089,0,1,1
6495947019,744,0,0,0
6016001558,86,0,0,0
2691751723,198,0,0,0
3981340809,672,0,0,0
5999970262,6027,0,0,0
1883360674,197116,0,1,1
2437024805,10589,0,0,0
1887893173,976,0,0,0
1167284842,327,0,0,0
7733503078,4,0,0,0
7343053328,1541,0,0,0
7831149584,45,0,0,0
1624763627,5155023,1,1,0
5683936029,189,0,0,0
2896325020,144,0,0,0
3982088749,6138,1,0,0
7843086728,5,0,0,0
5247637744,88,0,0,0
7354261452,10911,1,0,0
6772633655,126,0,0,0
5802306050,18,0,0,0
2014043073,1133,0,0,0
3196346062,4626,1,0,0
6314266607,24,0,0,0
6610102300,4,0,0,0
5626548085,1315,0,0,0
1668245681,26900,0,0,1
6323995659,38,0,0,0
2480052544,14883,1,0,0
2165364484,5544,0,0,0
1497050151,8599,0,0,1
1843117400,407,0,0,0
1894119405,293,0,0,0
6442278198,44056,0,0,0
5917697498,1229,0,0,0
7686992248,777,0,0,0
5376925274,184,0,0,0
2298977915,92,0,0,0
1706046967,1335,0,0,0
2161639117,458,0,0,0
1273324661,25472,0,0,0
2755757383,620751,0,1,1
2856574623,150571,1,0,0
5893610422,186,0,0,0
7766953438,6,0,0,0
7270761810,14324,0,0,0
5985174762,2557004,1,1,1
7553171907,19806,0,0,1
5994003317,5781105,1,1,1
7751578691,10,0,0,0
2262387133,188,0,0,0
1614058675,93,0,0,0
5743578562,1834227,0,1,1
7847884324,5,0,0,0
6072080046,174519,0,1,1
6375169336,8,0,0,0
5846363847,271,0,0,0
1918232090,345,0,0,0
1940185111,2170,0,0,0
2830717847,178,0,0,0
5118254706,1031596,0,1,1
5178735948,64,0,0,0
5773621295,536194,0,1,1
6190656181,395,0,0,0
7699860240,21829,1,0,0
1060456837,1204,0,0,0
5334351037,58,0,0,0
5319483559,1,0,0,0
5029996494,12808,0,0,0
3735064245,260,0,0,0
3963805823,1170,1,0,0
6363245212,5,0,0,0
5713748878,94,0,0,0
3941934885,62,0,0,0
6329424688,4603,0,0,0
3605641842,217045,1,1,0
7528083908,24,0,0,0
1423812537,277,0,0,0
3953907821,439,0,0,0
1235873881,1438,0,0,0
7717722044,1421,0,0,0
2257439061,46570,0,0,1
2012681311,234022,1,1,0
2326064812,223,0,0,0
2948852861,11042,0,0,0
7522764590,209928,0,0,0
6308104799,302,0,0,0
2005122755,6013,0,0,0
2769249465,476,0,0,0
7319627924,167405,1,0,0
7272808442,2,0,0,0
5124017315,230,0,0,0
2581089370,187,0,0,0
3284608582,63,0,0,0
1744823950,375141,0,1,1
5223475400,14,0,0,0
1884861267,6830,0,0,0
6235375836,115,0,0,0
7609986099,37,0,0,0
6010902578,97,0,0,0
6663260797,31,0,0,0
1600463082,3049188,0,1,1
2417173301,614855,1,1,0
1211995380,405631,0,1,1
6441257262,78,0,0,0
2746448387,88,0,0,0
1444670114,5077,0,0,0
6316015396,31,0,0,0
3151087674,304,0,0,0
6589886436,42229,0,0,0
2463246204,200,0,0,0
5388250485,28045,0,0,1
7851038432,1826,0,0,0
2344826881,69249,1,0,0
1445471085,868,0,0,0
1595452017,725,0,0,0
1237422985,88459,0,0,1
2547217484,19,0,0,0
1269284590,76442,0,0,0
5082515877,177,0,0,0
3752826351,273,0,0,0
5627004059,1570,0,0,0
5819102282,19700,1,0,0
5838369234,1604,0,0,0
5057632581,240,0,0,0
5646562508,73,0,0,0
1150967563,29,0,0,0
3821206734,772,0,0,0
5324424197,32997,0,0,0
6921296723,25,0,0,0
5312719862,97,0,0,0
6345860505,5,0,0,0
5941949372,153,0,0,0
2724882263,191,0,0,0
5400983960,19,0,0,0
5138603543,201,0,0,0
2805527331,425,0,0,0
7695978665,28,0,0,0
2133085990,7086,0,0,0
5825885835,10,0,0,0
1343707861,3132716,0,1,1
7459324530,69,0,0,0
3749041683,58406,0,0,1
2426358581,28479,1,0,0
1285247827,411,0,0,0
6158414175,152,0,0,0
1280579001,3425,0,0,0
5431725383,21780,0,0,1
1828554910,1241,0,0,0
5260740193,162,0,0,0
5130640801,219,0,0,0
5575615685,80962,1,0,0
5404207538,65,0,0,0
2326854837,574,0,0,0
3306569760,27302,1,0,0
1349983470,734,0,0,0
1985332920,83,0,0,0
5045135586,88,0,0,0
6077941364,73,0,0,0
3403473360,853696,1,1,0
7385646838,31,0,0,0
2820593900,302,0,0,0
1496864795,56832,0,0,0
6063181306,9,0,0,0
1740213021,111719,0,0,1
7309362375,733,0,0,0
1644161874,984,0,0,0
2689052583,172,0,0,0
1050747790,65654,0,0,1
3545661230,107,0,0,0
6168522056,34,0,0,0
5946171619,2285,0,0,0
6017309333,38,0,0,0
6179520630,2640,1,0,0
3483578150,65758,1,0,1
3678162521,276,0,0,0
5177283569,683,0,0,0
7519912720,93,0,0,0
1972602883,1635,0,0,0
1829201101,611479,0,1,1
7075435323,35,0,0,0
5973329478,7,0,0,0
1311978672,781,0,0,0
6008331871,264,0,0,0
6306259944,4,0,0,0
5214064034,371,0,0,0
5986383366,112,0,0,0
2909536637,283,0,0,0
6393656399,2,0,0,0
6264185345,33,0,0,0
6529071344,281,0,0,0
2631504553,24,0,0,0
5490983800,88045,1,0,1
1652465393,590,0,0,0
5689067039,791,0,0,0
1970832281,162048,1,0,1
2161876737,152774,0,1,1
6457741920,243,0,0,0
6597243398,4,0,0,0
1349715467,1412,0,0,0
2977645205,138,0,0,0
5266220896,109,0,0,0
5305903287,407,0,0,0
3687325727,260,0,0,0
2553002767,490,0,0,0
5537704553,150,0,0,0
1673628557,453388,0,1,1
2096053341,49,0,0,0
5168078272,158,0,0,0
5398221183,21799,0,0,0
6505463575,340503,0,1,1
1343037254,3941,0,0,0
5310663463,257,0,0,0
5237929406,62,0,0,0
7576059066,18,0,0,0
6066420144,609,0,0,0
3552024900,162,0,0,0
1516660895,149,0,0,0
5666953928,70,0,0,0
1812919150,617,0,0,0
6054993596,72,0,0,0
6092061060,1197,0,0,0
1580591414,7940,0,0,1
7733116544,1,0,0,0
1826542331,137,0,0,0
7211623342,82,0,0,0
6506784223,53,0,0,0
6326077316,17,0,0,0
1927178212,377,0,0,0
6088530618,250,0,0,0
2960252163,9177,0,0,1
6111207239,139,0,0,0
6858092829,48352,0,0,1
1259672303,121,0,0,0
2350213693,38,0,0,0
7329837568,2,0,0,0
7419210258,5,0,0,0
2320039793,320,0,0,0
1873369744,108,0,0,0
3307729171,146,0,0,0
5695124697,54,0,0,0
1750485622,396,0,0,0
1796646102,155,0,0,0
5396071010,467,0,0,0
5478684642,47,0,0,0
1759861847,136,0,0,0
5639120357,38,0,0,0
6163548205,607,0,0,0
3906258006,1030,0,0,0
7502195943,1,0,0,0
1408151011,2891,0,0,0
6729037078,21,0,0,0
1952646687,180,0,0,0
1849299865,249,0,0,0
3488212384,396,0,0,0
7514048258,168,0,0,0
5900024315,153,0,0,0
2065368895,206,0,0,0
2044349605,2562,0,0,0
2795672052,123,0,0,0
3484517117,44,0,0,0
7758773958,1,0,0,0
5198368865,367,0,0,0
1903475472,621,0,0,0
7244214677,63,0,0,0
6580451912,48,0,0,0
6032857522,88,0,0,0
1241988445,18200,0,0,1
5557517913,31,0,0,0
5013838639,1,0,0,0
6742874632,573,0,0,0
1901948237,275,0,0,0
6351390802,147,0,0,0
2962739290,243,0,0,0
5967153073,49,0,0,0
6373591562,148,0,0,0
1914253215,458,0,0,0
5815993053,327,0,0,0
5600289867,47499,0,0,1
1163463200,1320,0,0,0
5404886526,204,0,0,0
6373628100,23,0,0,0
1365323735,36799,0,0,1
1974800773,854,0,0,0
2030055171,551,0,0,0
7607230016,183,0,0,0
1560055373,341244,0,1,1
1774377494,190499,0,1,1
3713138852,91,0,0,0
5379459676,220,0,0,0
7841566526,534,0,0,0
3674108277,1055780,0,1,1
5470294596,111,0,0,0
1660962042,366,0,0,0
1571408555,2567,0,0,0
3681899661,6694,0,0,0
6096485954,8,0,0,0
6981856031,74,0,0,0
3296964465,228,0,0,0
5970079913,40,0,0,0
1074273855,3000918,0,1,1
3835799081,294,0,0,0
5676045945,141,0,0,0
6263245231,514,0,0,0
3886861759,1952,0,0,0
7511307328,16,0,0,0
2526109982,504324,0,1,1
3198521814,1053,0,0,0
6459927637,29,0,0,0
2828271794,457,0,0,0
5542529296,30,0,0,0
2890027544,66,0,0,0
1885617617,1396,0,0,0
5426542027,79,0,0,0
1116527005,71,0,0,0
1816857971,214273,1,0,0
1708761254,1877,0,0,0
6304124299,616,0,0,0
2958147440,188,0,0,0
5375228261,164,0,0,0
2560238233,122,0,0,0
1267564540,41942,0,0,1
1929112234,292,0,0,0
5999627036,213,0,0,0
2655937147,2610,1,0,0
5601563386,209,0,0,0
7518131000,4,0,0,0
6478985646,6,0,0,0
6559804683,2092,0,0,0
5290487234,201,0,0,0
3007785694,149,0,0,0
1875855655,81899,0,0,0
2142609687,2059845,0,1,1
5760035359,512,0,0,0
1792742534,136,0,0,0
3016801177,1625,0,0,0
6672669473,9,0,0,0
6011502233,303,0,0,0
7800304613,56,0,0,0
6970935046,13,0,0,0
1592575287,969,0,0,0
1622617423,213,0,0,0
5083627544,70,0,0,0
6509327305,56,0,0,0
1957333832,180,0,0,0
2118575312,259,0,0,0
5750523310,10,0,0,0
3828646440,199,0,0,0
3292866463,202,0,0,0
7269328899,117,0,0,0
7773721806,22,0,0,0
3710387370,1005,0,0,0
7305894481,76582,0,0,0
5678973287,9,0,0,0
6928006002,23,0,0,0
1837092267,1862,0,0,0
6107908339,125,0,0,0
5577268311,19,0,0,0
1218041620,3967,0,0,0
1823736300,5503,0,0,0
1763258213,226,0,0,0
5674909247,28,0,0,0
5852437628,58,0,0,0
7739548886,192,0,0,0
5337108487,32,0,0,0
6242655581,12,0,0,0
1691730633,490,0,0,0
6375839610,238,0,0,0
2473887021,62,0,0,0
2120153760,220,0,0,0
5511342433,40,0,0,0
2349475100,303076,0,1,1
2836207031,108,0,0,0
2033857060,770,0,0,0
1708368735,2578480,1,1,1
5309311887,13002,0,0,0
6882481489,545486,0,1,1
5497997105,278,0,0,0
6869341366,274,0,0,0
6658527821,11,0,0,0
1151434980,588513,0,1,1
2467076363,1631,0,0,0
1761123573,282,0,0,0
6874799850,18,0,0,0
5295666887,77,0,0,0
3963196222,150,0,0,0
6161096108,267,0,0,0
6294340065,12,0,0,0
6277963051,14,0,0,0
3766893235,77,0,0,0
2106064161,1624,0,0,0
1963033537,3367,0,0,0
1559050352,6756,0,0,1
2196607617,127,0,0,0
6593725678,52,0,0,0
2820373852,959,0,0,0
5245360889,218,0,0,0
6335742795,5,0,0,0
5104060721,103,0,0,0
2987494315,544,0,0,0
2570976111,130362,0,1,1
7016101793,18,0,0,0
2293839283,418,0,0,0
2268196867,160,0,0,0
2303739023,8,0,0,0
5688951518,76,0,0,0
2816745967,2827,0,0,0
6126751838,10,0,0,0
5428550179,66,0,0,0
7216379470,19,0,0,0
7670601747,70,0,0,0
3168362817,1003,0,0,0
2143153077,127,0,0,0
7748502526,15,0,0,0
6308020135,187,0,0,0
1306784327,353,0,0,0
1586076913,233,0,0,0
2186856557,507,0,0,0
7484396147,157,0,0,0
7353893642,183,0,0,0
5771626597,13,0,0,0
5324351150,129,0,0,0
5220725539,13255,0,0,0
1727662517,9,0,0,0
2315785681,659,0,0,0
5594291699,32,0,0,0
6542241161,74,0,0,0
5096785459,174,0,0,0
2316424685,207,0,0,0
7830535325,166,0,0,0
5633210156,156,0,0,0
2879576853,6887,0,0,0
1468052150,848,0,0,0
1358804463,715562,0,1,1
5836047811,134,0,0,0
3655818611,29,0,0,0
5195078069,163,0,0,0
1700116355,1058,0,0,0
5226104986,115,0,0,0
3849574488,196,0,0,0
5702171225,427,0,0,0
5912296998,36,0,0,0
1196369417,13424,0,0,0
7828301452,2,0,0,0
7795894755,130,0,0,0
3700733972,15831,0,0,1
3883609017,242,0,0,0
6815363169,9,0,0,0
5609007440,76,0,0,0
5859310568,119,0,0,0
6117652922,1058,0,0,0
2720337031,1191,0,0,0
2537248411,96,0,0,0
1642278934,2301,0,0,0
2315642353,3331,0,0,0
6730668645,4,0,0,0
3297189162,281,0,0,0
2863084844,97750,0,0,1
5651009580,2108,0,0,0
6482861636,133,0,0,0
5485768645,247,0,0,0
5848981656,35,0,0,0
3823960346,218,0,0,0
5848976234,1485,0,0,0
5156702685,10,0,0,0
5625697409,426,0,0,0
1822712361,12680,0,0,0
6888727802,2,0,0,0
5717572372,69,0,0,0
6060091128,6,0,0,0
1980113091,424,0,0,0
6253623548,39,0,0,0
6592021121,5,0,0,0
6295218655,38,0,0,0
5529203857,334,0,0,0
1285766055,1105897,0,1,1
5406547045,124,0,0,0
5655429496,4806,0,0,0
3983201794,1257,0,0,0
3087228397,1535,0,0,0
5522593064,54,0,0,0
5652866852,279,0,0,0
1850851591,212853,0,1,1
5409910220,131,0,0,0
2977278001,1170,0,0,0
2923259063,115,0,0,0
1637607267,937,0,0,0
1324045177,169,0,0,0
6542691520,62,0,0,0
6448298135,3,0,0,0
7160556944,105,0,0,0
7798296054,59,0,0,0
6463644414,16,0,0,0
5343696839,124,0,0,0
3218981930,398,0,0,0
6242264214,40,0,0,0
1958984775,159,0,0,0
1739438834,521,0,0,0
2641926053,703,0,0,0
2313719235,187,0,0,0
5489648305,133126,0,0,0
6593330320,16,0,0,0
2914286087,301,0,0,0
6405109710,58,0,0,0
1864722151,1030,0,0,0
7369959545,7,0,0,0
3310594027,113,0,0,0
5481875385,726,0,0,0
